avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,campaign_end_date,campaign_start_date,category,city,description,description_length,dict_pledge_tier_backer,featured_project,full_desc_len,funding_currency,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,owner,project_img,project_video,state,status,title
1.33,103.33,2019-04-18,2019-03-27,Woodworking,San Antonio,Handcrafted pens made from real rattlesnake skins. The perfect size and style for everyday carry. Only 100 will be made. #Make100,129,"{1: 0, 10: 0, 75: 8, 85: 0, 170: 0}",0,1757,$,500,186.0,930,9,2,1,0,8,6,2,Orion Pens,6,0,TX,Funding Successful,Snakeskin Pens
22.87,57.6,2019-04-17,2019-03-19,Rock,St. Louis,Americana roots rock album by Beth Bombara and her band.,56,"{15: 88, 25: 57, 30: 131, 40: 12, 50: 28, 75: 0, 100: 12, 200: 8, 300: 3, 500: 0, 1: 4, 2: 0, 5: 0}",0,2694,$,20000,106.28,21256,369,5,1,0,343,15,2,Beth Bombara,3,1,MO,Funding Successful,Evergreen- the new album by Beth Bombara
19.73,92.57,2019-04-18,2019-03-19,Product Design,Los Angeles,Vitascope,9,"{1: 17, 29: 126, 39: 41, 59: 9, 69: 16, 79: 7, 210: 1, 270: 0}",0,4295,$,20000,102.75,20550,222,56,1,3,217,11,9,ROKR_ZACK,69,5,CA,Funding Successful,ROKR LK601 Vitascope - Hand Crank Film Projector
11.35,122.55,2019-04-18,2019-04-09,Comics,Mount Laurel,Celebrating the history of one of comics' most enduring independent characters with these Deluxe Ultra-Premium trading cards.,125,"{5: 12, 10: 7, 20: 25, 35: 19, 45: 18, 50: 24, 85: 7, 90: 8, 155: 49, 170: 2, 220: 7, 290: 9, 420: 2, 899: 3, 1: 1}",0,1416,$,4000,597.42,23897,195,23,1,2,193,17,6,Dynamite Entertainment,8,0,NJ,Funding Successful,50 Years of Vampirella
10.17,42.95,2019-04-18,2019-04-12,Comic Books,Las Vegas,ALL-NEW SEXY BADGIRL characters from comic book INDIE legend Everette Hartsoe. 100% artwork in book,99,"{7: 18, 15: 14, 35: 11, 36: 5, 79: 6, 129: 7}",0,1058,$,299,890.64,2663,62,1,1,0,61,6,2,House of Hartsoe,13,0,NV,Funding Successful,BADGIRLS of COSPLAY VOL.3
0.5,86.22,2019-04-18,2019-03-19,Pop,Columbus,"Marketing two demos, three songs each, to record companies and recording artists for the purpose of licensing/selling our songs.",128,"{20: 1, 100: 1, 500: 1, 1: 0}",0,9672,$,18000,4.31,776,9,0,First created,0,3,6,5,Paula Daniels,1,1,OH,Funding Unsuccessful,Demo Project - Blues/Country-infused Pop
0.33,25.75,2019-04-18,2019-02-17,Software,Bristol,A project to test how we can decarbonise the food system using creative tech solutions and enabling urban farmers and cyclists.,127,"{10: 0, 100: 1, 1: 0}",0,2044,£,3000,3.43,103,4,0,First created,0,1,3,0,Kiki Ogawa,1,0,UK,Funding Unsuccessful,Urban Agriculture Creative Tech Prototype/Pilot
92.0,46.37,2019-04-18,2019-03-19,Tabletop Games,Kingsport,"Infamous Pirates and Buccaneers of the Spanish Main - 
A Card-Driven Board Game for 1 to 4 Players, Ages 14 to Adult",116,"{1: 78, 49: 366, 179: 7, 189: 5, 300: 4}",0,14921,$,30000,72.03,21609,466,257,First created,0,460,5,4,Van Overbay,1,0,TN,Cancelled by Creator,SeaRovers - An Epic Game of True Pirate History
0.73,1055.08,2019-04-19,2019-03-26,Hardware,Santa Cruz de Tenerife,"3rd brake light for Trucks, Trailers, Vans, Busses and Old Cars",63,"{44: 2, 49: 0, 88: 0, 98: 0, 220: 0, 249: 0, 440: 2, 499: 6, 2: 0, 4: 0, 6: 0, 7: 0, 8: 1}",0,2738,€,35000,36.17,12661,12,2,3,0,11,15,1,Vizy Island,13,1,Spain,Cancelled by Creator,Vizy - Has Your Back
27.0,125.88,2019-04-19,2019-03-19,Product Design,Stockton,Dual Hi-Fi Bluetooth Speakers. 12L Cargo Space. Theft-Proof Design. Phone Charger. Sleek Exterior.,98,"{119: 92, 120: 36, 129: 3, 238: 4, 449: 0}",0,2375,$,15000,131.75,19763,157,38,First created,9,135,5,1,Stealth Labs,78,2,CA,Cancelled by Creator,Speaker Backpack: Hi-Fi Sound in a 12L Pack
0.0,1.0,2019-04-17,2019-03-18,Fashion,Birmingham,We are creating a underwear brand to make men feel more confident about the size of their partner below!,104,"{10: 0, 30: 0, 100: 0}",0,1721,£,50000,0.0,1,1,0,2,0,0,3,0,Daniel,1,0,UK,Cancelled by Creator,Men's Front Padded Underwear
0.62,26.75,2019-04-17,2019-03-03,Tabletop Games,Ancona,"A board cards game, with funny animals like unicorns, pandas, sloths, alpacas, dinosaurs and flamingos. Diapers are involved! 100% FUN!",135,"{1: 1, 9: 0, 18: 1, 25: 3, 35: 3, 46: 0, 65: 0, 79: 0, 92: 0, 119: 0, 133: 0, 260: 0, 440: 0}",0,2366,€,20350,1.58,321,12,12,First created,0,8,13,5,Animals Poop Race,10,1,Italy,Cancelled by Creator,Animals Poop Race
127.64,44.31,2019-04-19,2019-03-12,Comic Books,Los Angeles,Birth of a gunslinger...,24,"{5: 380, 10: 854, 20: 169, 25: 396, 30: 171, 35: 26, 40: 243, 50: 168, 60: 28, 70: 40, 75: 88, 100: 107, 175: 111, 200: 10, 500: 15, 750: 2}",1,10593,$,6000,2087.62,125257,2827,143,1,0,2808,22,20,Legion M,54,2,CA,Funding Successful,"Girl With No Name - A1Shot, 40 Page Comic Book"
0.0,1.0,2019-04-19,2019-02-18,Fiction,Norwich,"I'll be starting a series of post-apoc' novels set in the UK. I'll be showing the good&bad of drug addiction, told along a great story.",135,"{10: 0, 20: 0}",0,1055,£,7500,0.01,1,1,0,First created,0,0,2,1,James Grant,1,0,UK,Funding Unsuccessful,The United Kingdom of Anarchy
0.0,1.0,2019-04-17,2019-03-18,Nonfiction,España,"""Era"" es un libro acerca de las características de nuestra sociedad moderna y la realidad a veces imperceptible que nos rodea.",126,"{10: 0, 50: 0, 200: 0}",0,404,€,2000,0.05,1,1,0,First created,0,0,3,0,Bernd Riemann,1,0,Spain,Cancelled by Creator,El libro de una era
68.86,128.09,2019-04-19,2019-03-04,Animation,Los Angeles,Critical Role's The Legend of Vox Machina reunites your favorite D&D heroes for a professional-quality animated special!,120,"{20: 24, 50: 5, 100: 37, 200: 8, 300: 809, 400: 4, 500: 1, 750: 1, 1: 35, 2: 20, 5: 10, 10: 5, 25: 5}",1,8629,$,750000,1518.01,11385074,88884,30284,1,22,964,14,16,Critical Role,17,1,CA,Funding Successful,Critical Role: The Legend of Vox Machina Animated Special
4.0,36.5,2019-04-17,2019-04-10,Food,Edinburgh,"The Cat Sìth introduces one of all time favourite wizardry treats - chocolate frogs. Selection of dark, milk and white chocolate.",129,"{10: 1, 15: 1, 25: 10}",0,1583,£,500,102.2,511,14,4,1,0,12,3,2,The Cat Sìth,5,0,UK,Funding Successful,Quickstarter: Wizardry Treats - Chocolate Frogs
4.39,55.36,2019-04-17,2019-03-18,Rock,Nashville,Get Sugar Lime Blue's third release!,36,"{10: 9, 15: 13, 20: 11, 25: 9, 35: 7, 45: 7, 55: 0, 60: 14, 75: 5, 100: 3, 200: 0, 350: 1, 750: 0, 2: 0}",0,676,$,5000,101.86,5093,92,2,1,0,79,18,4,Sugar Lime Blue,3,1,TN,Funding Successful,"Sugar Lime Blue's 3rd album ""Narcoluptuous"""
0.0,10.5,2019-04-19,2019-03-23,Rock,Auckland,Ben Ruegg needs your help to fund his latest EP.  This is the music he has always wanted to write and record!,109,"{8: 0, 15: 0, 30: 0, 60: 0}",0,4642,$,500,4.2,21,2,0,4,0,0,4,2,Ben Ruegg,2,1,NZ,Cancelled by Creator,'If I Had A DeLorean' EP by Ben Ruegg
0.67,50.33,2019-04-19,2019-03-20,Apps,Phoenix,"SEEME! Log into the app, get alerts, meet and join events. Find services. Have fun and ride safe!",97,"{10: 0, 50: 2, 500: 0}",0,1479,$,80000,0.19,151,3,0,First created,0,2,3,0,Andrew Millington,0,1,AZ,Funding Unsuccessful,"SEEME! A Motorcycle Awareness, Safety & Social app."
0.14,16.5,2019-04-17,2019-03-25,Art,Sydney,Cossy Homes: The amazing trio table set design inspired by nature to bring joy at your tables. Treat Yourself Better!,117,"{1: 0, 17: 1, 25: 0, 34: 0, 50: 0, 68: 0, 100: 0}",0,4761,$,300,11.0,33,2,0,First created,0,1,7,0,Trio Set..Treat Yourself Better!,29,1,AU,Cancelled by Creator,Creative Trio Set
0.2,34.0,2019-04-17,2019-03-18,Product Design,Manchester,Bespoke pet furniture design,28,"{50: 1, 100: 0, 150: 0, 200: 0, 500: 0}",0,1249,£,20000,0.51,102,3,0,2,0,1,5,0,Maris Gavars Design,1,0,UK,Funding Unsuccessful,Maris Gavars Design Studio
2.29,28.52,2019-04-17,2019-03-12,Product Design,Indianapolis,"THE ORIGINAL HANDS FREE MOBILE DEVICE APPARATUS. The LapDogg was designed to hold a mobile phone, tablet, or gaming device",122,"{1: 1, 12: 1, 20: 8, 25: 1, 45: 3, 64: 1, 120: 1}",0,2193,$,12125,4.94,599,21,0,First created,0,16,7,1,Donald Biddings,12,1,IN,Funding Unsuccessful,THE LAPDOGG - A TRULY HANDS FREE MOBILE DEVICE APPARATUS!!!
2.0,10.0,2019-04-17,2019-03-18,Playing Cards,Liege,Combining the nostalgia of the Yu-gi-oh area with popular Memes into a playable and balanced cardgame for dank people.,118,{15: 2},0,984,€,660,6.06,40,4,0,First created,0,2,1,0,Charlie♥Waffles,0,1,Belgium,Funding Unsuccessful,Meme-Gi-Oh
5.43,54.68,2019-04-19,2019-02-18,Art,Leipzig,"Iconic Get-Together of Victorian Era Enthusiasts in the heart of Leipzig. Enjoying Art, Music and Beauty during WGT",115,"{1: 3, 10: 2, 15: 10, 20: 1, 35: 9, 65: 11, 70: 2}",0,2840,€,2400,100.25,2406,44,1,1,0,38,7,1,Julia Gaydina,1,1,Germany,Funding Successful,Victorian Village 2019 - WGT
0.14,6.5,2019-04-17,2019-02-16,Web,Leeds,Crowdfunding site with a specialty in cannabis & hemp. Crowdfunding for legal cannabis businesses as well as activism  campaigns.,129,"{3: 0, 6: 0, 12: 1, 20: 0, 30: 0, 60: 0, 100: 0}",0,21539,£,2200,0.59,13,2,0,First created,0,1,7,0,Valdore ltd,1,0,UK,Funding Unsuccessful,Project Hemp. UK legal Hemp/Cannabis Crowdfunding Site.
22.64,41.6,2019-04-17,2019-03-05,Playing Cards,San Francisco,"Inspired by brave people from tank divisions, who fought and lived during World War II.",87,"{10: 1, 11: 29, 13: 31, 15: 4, 22: 30, 24: 113, 35: 2, 44: 26, 60: 8, 120: 5}",0,2237,$,9000,117.86,10607,255,55,1,0,249,11,6,Agitcom,47,1,CA,Funding Successful,Tank Masters Playing Cards
3.75,7042.94,2019-04-19,2019-03-20,Accessories,Hong Kong,A REAL DEFINITION OF TIMEPIECES－The one and only high-quality Automatic Damascus Steel Watch at an affordable price,115,"{39: 2, 4: 2, 5: 11}",0,2822,HK$,119340,100.33,119730,17,21,1,0,15,4,6,Ken Lau,18,1,Hong Kong,Funding Successful,FITZGERALD: The Revolution of Damascus Steel Watch
274.25,31.8,2019-04-17,2019-03-19,Tabletop Games,Fort Worth,"Crave is a dynamic, re-imagined deck builder in a modern fantasy setting, featuring vampires and other enchanted creatures.",123,"{20: 801, 30: 85, 40: 177, 50: 34}",0,2911,$,7000,511.11,35778,1125,337,1,7,1097,4,7,Black Forest Studio,27,1,TX,Funding Successful,CRAVE. A strategic deck building card game for 2+ players.
45.9,22.34,2019-04-18,2019-03-19,Comic Books,Huntington Beach,"In a unique fantasy world, a boy must journey to save his companion beast and get his friends back, before he pushes them all too far.",134,"{6: 118, 10: 106, 13: 42, 15: 68, 25: 37, 35: 19, 45: 61, 80: 4, 85: 1, 110: 3}",0,2785,$,5000,208.62,10431,467,19,1,0,459,10,8,Curtis,34,1,CA,Funding Successful,Beastlands #1: A Heartful Fantasy Adventure
0.19,9.0,2019-04-18,2019-02-18,Video Games,London,A nostalgic retro style game with exciting action and deep game play about a robot with existential problems.,109,"{2: 0, 5: 0, 10: 2, 15: 1, 20: 0, 25: 0, 30: 0, 50: 0, 60: 0, 100: 0, 200: 0, 500: 0, 1: 0}",0,5862,£,10000,0.36,36,4,0,First created,0,3,16,5,NewGame++,1,0,UK,Funding Unsuccessful,Blink: Super Metroid meets Ratchet and Clank meets Contra
19.0,28.45,2019-04-17,2019-03-28,Games,New York,"With Double cards, popular card games aren't the same.  So much more possibilities.",83,"{16: 36, 22: 19, 30: 18, 35: 11, 40: 11}",0,1878,$,1000,273.1,2731,96,17,1,1,95,5,3,Ying New York,5,1,NY,Funding Successful,Double Cards - Cards that give you choices
0.45,43.17,2019-04-18,2019-03-19,Tabletop Games,Fresno,"A Trading Card Game inspired by the Silent, Golden, & Renaissance Age of Animation! Who will be crowned the Ink King or Queen?",126,"{1: 1, 5: 0, 10: 0, 15: 0, 20: 0, 25: 0, 30: 1, 40: 0, 50: 1, 75: 1, 100: 1}",0,2954,$,4000,6.48,259,6,2,2,0,5,11,0,HappyPlumz,1,1,CA,Cancelled by Creator,Battle Toons Trading Card Game
5.14,113.28,2019-04-18,2019-03-19,Web,San Francisco,"We've built the app, now help us build the website. We're creating a library of 3D Soundscapes recorded around the world.",121,"{1: 1, 5: 6, 25: 15, 50: 7, 100: 7, 500: 0}",0,4459,$,5000,104.22,5211,46,2,1,0,36,7,5,Garett Martocello,9,1,CA,Funding Successful,Travelear: Mapping the World in 3D Audio
6.4,10178.31,2019-04-17,2019-03-18,Sculpture,Mexico,A replica of the Velafrons Coahuilensis covered in multi-colored beads in the style of the Huichol Indian.,106,"{500: 10, 1: 14, 7: 5, 25: 0, 85: 3}",0,1204,MX$,440000,104.1,458024,45,0,1,0,32,5,2,Marianela Fuentes Guardiola,13,1,Mexico,Funding Successful,ICHIRO SACRED BEINGS
2.0,66.33,2019-04-19,2019-03-19,Games,Springfield,A learning toy for children designed to teach American Sign Language and spelling with fun magnetic wooden blocks (Patent Pending).,131,{99: 2},0,0,$,29159,0.68,199,3,0,2,0,2,1,0,Fawn Rechkemmer,1,2,MO,Cancelled by Creator,"Creative Learning Toy with ABCs, Sign Language & Sight Words"
20.7,41.3,2019-04-18,2019-03-19,Graphic Novels,Carrizozo,One of Britain’s most famous and baffling unsolved murders,58,"{5: 0, 10: 16, 25: 144, 60: 38, 175: 1, 200: 3, 250: 2, 300: 3, 2: 0}",1,972,$,6000,143.85,8631,209,6,1,0,207,10,7,Mark Rosenbohm,10,1,NM,Funding Successful,The Wallace Mystery
1.57,35.92,2019-04-17,2019-03-18,Young Adult,Greenville,A young adult sci-fi novel about a teen girl forced to go on the run when she reveals her illegal superpowers.,110,"{1: 0, 5: 1, 10: 3, 25: 2, 50: 4, 100: 1, 500: 0}",0,1508,$,1000,46.7,467,13,0,First created,0,11,7,6,A.S. McDermott,0,1,SC,Funding Unsuccessful,Supra/normal - YA Superhero Novel
2.0,20.0,2019-04-18,2019-03-19,Conceptual Art,Swansea,An exciting conceptual art installation to be debuted at the UWTSD Degree Show and  rolled out virtually and physically to galleries.,133,"{10: 5, 20: 5, 25: 2, 50: 0, 75: 0, 100: 0}",0,2728,£,250,128.0,320,16,1,1,0,12,6,7,Jeremy Samuel Gluck,2,1,UK,Funding Successful,Gallericide Conceptual Art Installation @ UWTSD
3.69,35.26,2019-04-18,2019-02-19,Music,Ithaca,"A music album all about food. WARNING: Listen to ONLY when not hungry, and/or with direct access to food.",105,"{10: 5, 20: 29, 50: 8, 75: 4, 89: 0, 100: 1, 125: 0, 175: 1, 200: 0, 250: 0, 500: 0, 7: 0}",0,3455,$,8889,23.01,2045,58,1,2,0,48,13,5,Remanu,1,1,NY,Funding Unsuccessful,Foodwise Music Album
26.11,72.63,2019-04-18,2019-03-19,Games,Charlottesville,"A family friendly, fantasy-based lawn game where 2-16 players control unique kingdoms battling for victory in the realm.",120,"{2: 8, 47: 178, 87: 23, 127: 26}",0,1617,£,3500,498.03,17431,240,60,1,2,235,9,7,David Harvey,23,0,VA,Funding Successful,~ Kingdoms Lawn Game ~
26.6,98.12,2019-04-18,2019-03-19,Tabletop Games,Lodi,"After the acclaimed 1st Edition, the awaited cooperative is here! Tons of new content! Massive replayability! Ready for the challenge?",134,"{15: 34, 65: 85, 85: 4, 300: 10, 900: 0}",0,6474,€,35000,1387.44,485603,4949,4027,1,9,133,5,62,Albe Pavo,56,1,Italy,Funding Successful,CARNIVAL ZOMBIE - Second Edition
0.25,84.0,2019-04-18,2019-02-17,Apps,Nashville,An App that will hold families forever in Virtual Reality. Never miss a special moment. A loved one forever in the clouds.,122,"{50: 0, 250: 1, 1: 0, 10: 0}",0,428,$,250000,0.1,252,3,7,First created,3,1,4,3,Scott & Angela Hugger,0,1,TN,Funding Unsuccessful,Virtual Reality Family App
5.89,51.67,2019-04-17,2019-03-18,Nonfiction,Montreal,A travel novel about an exciting cross-country adventure.,57,"{1: 0, 10: 10, 20: 21, 30: 4, 50: 10, 100: 7, 250: 1}",0,2128,$,3000,105.07,3152,61,2,1,0,53,9,6,Xania,10,1,Canada,Funding Successful,Lupita's Misadventures Across Canada
63.94,56.43,2019-04-18,2019-03-26,Tabletop Games,Vicenza,Heresy Girls 2.0 - After the first successful KS they are coming back meaner and more dangerous than before.,108,"{5: 10, 7: 44, 13: 55, 19: 61, 25: 66, 31: 66, 36: 34, 40: 44, 45: 22, 50: 17, 56: 100, 60: 448, 120: 79, 180: 26, 240: 14, 500: 1}",0,7699,€,4500,1378.24,62021,1099,710,1,0,1087,17,17,Heresy Lab,30,1,Italy,Funding Successful,HeresyLab - Heresy Girls 2.0 resin Scifi miniatures & STL
106.2,76.53,2019-04-19,2019-03-20,Illustration,Gainesville,A 100 card multi-use deck with 300+ page full-color guidebook.,62,"{15: 5, 40: 432, 80: 42, 115: 49, 450: 3}",0,5702,$,25000,166.53,41632,544,184,1,0,531,5,24,Bernadette King,47,1,FL,Funding Successful,The Ark Animal Tarot & Oracle Deck
0.6,18.8,2019-04-19,2019-02-18,Crafts,Brisbane,Cold Process Artisan Soaps,26,"{12: 2, 25: 1, 43: 0, 55: 0, 100: 0}",0,285,$,1000,9.4,94,5,1,First created,0,3,5,0,Kay,1,0,AU,Funding Unsuccessful,Kay's Cosmetics
30.83,295.48,2019-04-19,2019-03-20,Design,Hong Kong,The update version of Markey,28,"{197: 32, 220: 100, 252: 7, 377: 26, 566: 8, 903: 12}",0,1693,HK$,10000,552.54,55254,187,17,1,0,185,6,3,Markey,14,0,Hong Kong,Funding Successful,Markey 2.0
0.22,25.33,2019-04-19,2019-03-05,Hardware,Amiens,Bon pour la santé des hommes et celle de la planète à la fois! [Good for the health of men and the planet at once!],115,"{5: 0, 10: 0, 25: 1, 50: 1, 100: 0, 200: 0, 250: 0, 299: 0, 500: 0}",0,1886,€,10000,0.76,76,3,1,3,0,2,9,0,Richardson Ciguene,7,1,France,Funding Unsuccessful,Tous à vélo pour l'écolo [All cycling for the green]
13.25,23.24,2019-04-19,2019-03-20,Children's Books,Louisville,The mostly-true tale of an odd (and somewhat edible) occurrence.,64,"{6: 3, 15: 63, 20: 18, 38: 16, 80: 6, 150: 0, 300: 0}",0,23,$,1000,255.6,2556,110,0,1,0,106,8,3,Early Works Press,21,1,KY,Funding Successful,The Meatshower
0.78,68.0,2019-04-18,2019-03-19,Food,Detroit,Totally awesome nut-free cookies with all the good stuff!,57,"{5: 1, 15: 0, 25: 3, 50: 0, 75: 2, 125: 0, 200: 1, 500: 0, 1: 0}",0,0,$,12000,6.8,816,12,0,First created,0,7,9,0,Jordyn Gudeman,2,1,MI,Funding Unsuccessful,Eddie G's Cookies: Always Peanut and Tree-Nut Free
0.44,334.33,2019-04-18,2019-03-09,Product Design,Grand Rapids,"Outdoor Fun - Interchange 12 Popular Games ( Volleyball, Basketball, Darts, Pong etc... Great For Pools, Tailgating, Parties, Camping.",134,"{5: 3, 25: 0, 240: 0, 425: 0, 575: 0, 750: 0, 875: 0, 1: 1}",0,2440,$,20000,10.03,2006,6,0,First created,0,4,9,0,Perry Tata,24,1,MI,Funding Unsuccessful,Land & Pool Pal-Outdoor Interchangeable Activity Game Center
0.25,3.0,2019-04-19,2019-02-18,Technology,Yaounde,A REMARKABLE MACHINE THAT AUTONOMOUSLY PRODUCES LARGE QUANTITIES OF ELECTRICAL ENERGY FROM HUMAN BODY,101,"{5: 2, 10: 0, 30: 0, 150: 0, 1: 0, 2: 0, 8: 0}",0,11752,€,1000000,0.0,12,4,1,First created,0,2,8,1,AEPB,27,3,Cameroon,Funding Unsuccessful,HOMO-ELECTRIC
0.18,520.33,2019-04-19,2019-03-20,Art,Melbourne,"Beautiful Keepsake Posters with heartfelt, meaningful poem's for Babies or Pets. DIY Hand Print, Foot Print & Paw Prints.",121,"{2: 0, 20: 1, 40: 0, 70: 1, 150: 0}",0,4731,$,3000,52.03,1561,3,0,First created,0,2,11,0,HeavenLee Memories,1,0,AU,Funding Unsuccessful,"Beautiful Keepsake Gifts for Babies, Dogs & Cats."
0.17,37.0,2019-04-19,2019-03-20,Apps,Pittsburgh,"A new way to interface with your city and find the right place to be, for a while.",82,"{2: 0, 6: 0, 10: 0, 25: 0, 40: 0, 100: 1}",0,1711,$,15000,0.74,111,3,0,First created,0,1,6,0,Miguel Diaz,1,0,PA,Funding Unsuccessful,What's On?: A Community Discovery App
0.0,1.0,2019-04-17,2019-03-18,Crafts,Hughson,Utilizing upgraded materials to create better quality 3D printed diffusers in a variety of shapes and sizes,107,{10: 0},0,1260,$,400,0.25,1,1,0,2,0,0,3,0,Lauren Ashley Smallidge,1,0,CA,Cancelled by Creator,Better 3D Printed Diffusers
0.0,1.0,2019-04-19,2019-03-20,Comic Books,Parksley,"An Urban Rnb, pop, hip-hop, science fiction, comedy, action packed infused comic. That follows three ladies on the rise to success.",131,"{3: 0, 5: 0, 10: 0, 15: 0, 25: 0}",0,1252,$,500,0.4,2,2,0,2,0,0,5,2,TheArteofWill,1,0,VA,Funding Unsuccessful,We-R-Pop Stars #1
6.0,25.16,2019-04-19,2019-03-20,Digital Art,New York,"A set of 3 hard enamel lapel pins inspired by Bird Cafes in Japan! Cute birbs with cafe foods! Rose gold metal, 1.5 inches.",123,"{12: 9, 20: 0, 28: 15, 54: 0}",0,191,$,150,419.33,629,25,2,1,0,24,4,0,Tinkalila,5,0,NY,Funding Successful,Bird Cafe: Kawaii Hard Enamel Pin Set
27.75,268.97,2019-04-19,2019-03-15,Comic Books,Tromso,"An autobiographic comic strip about everyday struggles in Northern Norway. Acclaimed/awarded strip, now self-published in English.",130,"{100: 73, 390: 27, 850: 4, 1: 7}",1,1741,kr,10000,303.94,30394,113,5,1,0,111,4,4,Jens K Styve,20,1,Norway,Funding Successful,Dunce #5
2.0,20.0,2019-04-17,2019-02-26,Art,San Luis Obispo,I appreciate the look on this Kickstarter! I'm trying to start up a lapel pin shop. Backed by you wonderful people!,115,"{12: 2, 20: 1, 30: 3}",0,969,$,600,26.67,160,8,0,First created,0,6,3,0,Amy Porter,1,0,CA,Funding Unsuccessful,Phởking Pins
0.0,25.75,2019-04-17,2019-03-18,Accessories,Howell,"Privacy Pouch for the hand held urinal,",39,"{5: 0, 10: 0}",0,619,$,500000,0.02,103,4,1,First created,0,0,2,0,MarianHenry inc,1,1,MI,Funding Unsuccessful,THE KAMBAG
3.67,61.36,2019-04-19,2019-03-20,Tabletop Games,Columbus,"Sext Game is a card game about texting messages with the word from a card... and watching the game go from flirty, to dirty.",124,"{1: 1, 5: 4, 10: 2, 20: 0, 25: 11, 45: 4}",0,4467,$,3500,43.83,1534,25,0,2,0,22,6,6,Tyler Cook,15,1,OH,Funding Unsuccessful,"Sext Game - a flirty, dirty tabletop party game"
11.67,203.29,2019-04-19,2019-03-05,Product Design,Phoenix,Improve ergonomics & reduce eye fatigue during prolonged personal device use.,77,"{49: 8, 59: 2, 110: 5, 160: 9, 199: 37, 467: 9}",0,2068,$,30000,49.47,14840,73,0,First created,0,70,6,1,Parallax Innovations,20,1,AZ,Funding Unsuccessful,AURA: A laptop & tablet stand to reduce digital eye strain.
2.17,103.84,2019-04-17,2019-03-18,Gadgets,Houston,"We are creating a revolutionary magnetic wrist mount, that helps free up your hands and pockets from your mobile device.",120,"{30: 3, 39: 2, 60: 4, 120: 2, 500: 2, 1: 0}",0,10156,$,20000,9.87,1973,19,2,First created,0,13,6,0,DeVersal,4,2,TX,Funding Unsuccessful,DeVersal Magnetic Wrist Mount
64.8,148.23,2019-04-17,2019-03-03,Radio & Podcasts,Atlanta,"The very first women's podcasting event. Beginners, experts, salary-paid or independent, we will teach and learn from each other.",129,"{20: 37, 49: 86, 149: 135, 299: 61, 1: 5}",1,3869,$,25000,202.19,50547,341,13,1,7,324,5,11,Jessica Kupferman,2,1,GA,Funding Successful,She Podcasts Live: The Women's Podcasting Experience
4.14,17.27,2019-04-17,2019-03-18,Art,Grenoble,Enamel pins to celebrate Spring and the cuteness of bunnies,59,"{1: 0, 8: 5, 10: 11, 17: 3, 20: 1, 25: 5, 30: 4}",0,1687,€,350,148.0,518,30,0,1,0,29,7,2,Muciosaure,5,0,France,Funding Successful,Spring bunnies
99.91,52.84,2019-04-18,2019-03-19,Vegan,Oakland,"Our new plant based ""Golden Mylk"" bar will be made with turmeric & our signature formula of caramelized coconut mylk & coconut sugar.",133,"{10: 1, 25: 609, 30: 18, 45: 350, 55: 14, 100: 96, 125: 0, 225: 9, 1: 2, 3: 0, 5: 0}",1,2917,$,5000,1186.74,59337,1123,73,1,0,1099,11,7,Mr. Brian Wallace,14,1,CA,Funding Successful,The Golden Mylk Chocolate Revolution by Endorfin Foods
9.0,75.11,2019-04-17,2019-03-18,Publishing,Seattle,"A 200-page, full-color glossy guidebook featuring the best places to sit, stay and play with your pooch in the Pacific Northwest.",129,"{10: 3, 35: 15, 55: 7, 65: 1, 100: 19}",0,1922,$,3000,117.67,3530,47,0,1,0,45,5,3,CityDog Magazine,5,1,WA,Funding Successful,The Doggone Travel+Adventure Guide
4.38,72.64,2019-04-19,2019-03-12,Product Design,London,"The only sports bag on the market with 3-layer anti-theft protection, keep your items safe whilst you are focused on the game.",126,"{5: 0, 72: 33, 81: 0, 90: 1, 138: 1, 528: 0, 630: 0, 840: 0}",0,3893,£,10000,26.15,2615,36,10,2,4,35,8,2,Activ Crew,25,1,UK,Cancelled by Creator,Activcargo - Tribal | The World's 1st anti-theft sports bag
0.33,59.5,2019-04-17,2019-03-18,Pop,Veracruz,Cumplir un gran sueño al crear un Demo en el cual pueda transmitir emociones y llegar al corazón de muchas personas.,116,"{100: 1, 300: 0, 400: 0}",0,744,MX$,35000,0.34,119,2,0,First created,0,1,3,0,Josmar Canché,1,0,Mexico,Funding Unsuccessful,Demo de covers y canciones pop inéditas.
8.0,47.42,2019-04-17,2019-03-27,Shorts,London,A short film about a little girl who tries to find a way to help her blind mother paint again.,94,"{10: 24, 15: 9, 25: 6, 50: 13, 75: 2, 100: 8, 250: 0, 500: 2}",1,5680,£,4500,102.22,4600,97,0,1,0,64,8,1,Zoé Perrier,13,1,UK,Funding Successful,The Evie Project
2.36,31.51,2019-04-17,2019-03-28,Art,Dallas,"Inspired by cats, H.P. Lovecraft, and Eldritch Horrors",54,"{1: 1, 5: 2, 10: 10, 12: 6, 17: 4, 20: 9, 24: 1, 29: 0, 30: 2, 34: 0, 36: 0, 40: 4, 41: 0, 48: 2, 50: 5, 51: 0, 53: 2, 60: 2, 68: 1, 96: 0, 120: 1}",0,1785,$,1000,167.0,1670,53,3,1,0,52,22,8,Two Mad Men,14,0,TX,Funding Successful,Lovecats: A Lovecraft / Cats Enamel Pin and Sticker Set
