avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,campaign_end_date,campaign_start_date,category,city,description,description_length,dict_pledge_tier_backer,featured_project,full_desc_len,funding_currency,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,owner,project_img,project_video,state,status,title
0.33,7.33,2019-04-21,2019-02-20,Fiction,Pittsburgh,A novel series based on deconstructed urban myths and legends.,62,"{10: 0, 20: 1, 50: 0}",0,3033,$,1000,2.2,22,3,0,1,3,1,3,5,Jeremiah Outlaw,7,1,PA,Funding Unsuccessful,Cross Roads: The Monsters Among Us
0.38,8.4,2019-04-21,2019-03-14,Drama,Houston,A film that will test one's will power against substance addiction in their everyday life.,90,"{1: 1, 5: 0, 10: 1, 15: 0, 25: 1, 35: 0, 50: 0, 75: 0}",0,747,$,700,6.0,42,5,1,1,0,3,8,0,Arturo Galindo,1,0,TX,Funding Unsuccessful,Side Effects May Include
2.38,89.0,2019-04-21,2019-03-21,Product Design,Bryan,"Wolfpup, wildcat, even a dragon or unicorn on your shoulder! Petpegs are the wildy crazy and cuddly shoulder pet plushies",121,"{3: 0, 26: 9, 36: 0, 70: 4, 135: 3, 180: 2, 500: 1}",0,4366,$,8500,20.94,1780,20,0,1,0,19,8,1,M.J. BARTLEY,58,1,TX,Funding Unsuccessful,Petpegs Shoulder Pets Plush!
1.0,8.0,2019-04-20,2019-03-14,Film & Video,Knoxville,A Creative Take on the Weather,30,{1: 1},0,6076,$,100,16.0,16,2,2,1,0,1,1,0,Robert Shofner,11,11,TN,Funding Unsuccessful,Weather Pledge
0.2,2.33,2019-04-21,2019-02-20,Drama,Los Angeles,"A biopic about Samantha Smith, the 10-yr old American girl from Maine who visited the Soviet Union during the Cold War of the 1980s.",132,"{5: 1, 25: 0, 50: 0, 100: 0, 10: 0}",0,2849,$,10000000,0.0,7,3,0,1,0,1,5,0,Rafael Duran,0,1,CA,Funding Unsuccessful,The Ambassador-Biopic
4.25,30.32,2019-04-21,2019-02-21,Video Games,Lafayette,An interactive visual novel with anthropomorphic animal,55,"{5: 2, 25: 12, 50: 1, 100: 2}",0,2371,$,500,115.2,576,19,0,1,0,17,4,5,Asriel Wolves,6,0,IN,Funding Successful,Spirited Away
6.5,55.86,2019-04-20,2019-03-20,Music,Kalamazoo,"This album has been inspired by one song, a healing song.",57,"{5: 2, 15: 17, 25: 26, 50: 13, 100: 6, 250: 0, 500: 0, 650: 0, 1: 1}",0,2089,$,16630,23.51,3910,70,0,1,0,65,10,3,Dede Alder,1,1,MI,Funding Unsuccessful,"A New Album ""Powerful"" by Dede & the Dreamers"
0.33,3.0,2019-04-21,2019-04-01,Video Games,Rome,A compilation of 6 original 8-bit styled games. YES I KNOW YOU ALREADY SAW THIS SOMEWHERE ELSE BUT IT'S NOT WHAT IT LOOKS LIKE.,127,"{1: 1, 5: 2, 10: 0, 20: 0, 60: 0, 75: 0, 85: 0, 100: 0, 200: 0}",0,1057,€,10000,0.12,12,4,0,1,11,3,9,2,Marzio Venuti Mazzi,1,0,Italy,Funding Unsuccessful,MVM's Hexalogy Of Lore
3.0,80.1,2019-04-21,2019-03-20,Food,St. Paul,Support our mission to create Twin Cities's premier egg rolls destination.,74,"{10: 2, 25: 8, 75: 5, 100: 0, 150: 5, 250: 0, 550: 1}",0,3236,$,12000,20.03,2403,30,0,1,0,21,7,0,Mai Vang,5,1,MN,Funding Unsuccessful,Eggroll Queen Kitchen
19.0,55.62,2019-04-21,2019-03-19,Animation,Los Angeles,An animated retro-60s monster comedy cartoon called That Monster Show. 5 monsters from another dimension are banished to hell: FLORIDA!,135,"{1: 13, 10: 29, 25: 45, 50: 23, 100: 4}",0,2137,$,5000,140.16,7008,126,0,1,0,114,6,8,Carl King,11,1,CA,Funding Successful,That Monster Show - Animated
107.2,113.79,2019-04-21,2019-04-02,Tabletop Games,Blaine,"A new, deluxe version of the board game classic, Hammer of the Scots by Columbia Games.",87,"{78: 234, 79: 222, 139: 24, 199: 56}",0,0,$,5000,1274.5,63725,560,173,1,4,536,5,3,Columbia Games,7,2,WA,Funding Successful,Hammer of the Scots
4.0,14.5,2019-04-21,2019-03-22,Accessories,Caerphilly,"A 35mm full colour printed pin badge of my favourite 80s cartoon and action figure toy line, Centurions ""Power Xtreme!""",119,{8: 4},0,1675,£,480,18.12,87,6,0,1,0,4,1,1,GeekDadUk,1,0,UK,Funding Unsuccessful,"80s cartoon pin badge - Centurions, ""Power Xtreme"""
0.12,1.0,2019-04-19,2019-03-27,Fashion,Paris,Le No Gender Fashion Show est un défilé engagé mettant en avant le vêtement et l'individu plutôt que le genre.,110,"{1: 1, 10: 0, 25: 0, 50: 0, 70: 0, 90: 0, 150: 0, 200: 0}",0,0,€,2000,0.1,2,2,0,1,0,1,8,0,EIDM,0,1,France,Funding Unsuccessful,No Gender Fashion Show
10.03,119.7,2019-04-21,2019-03-22,Documentary,Chicago,There can be no equality without equality of pleasure.,54,"{5: 17, 10: 27, 20: 5, 25: 135, 50: 43, 75: 23, 100: 37, 125: 4, 150: 13, 200: 8, 250: 8, 500: 4, 600: 2, 1: 5, 2: 0}",1,7560,$,40000,128.97,51590,431,2,1,0,331,33,4,Diane Moy Quon,31,1,IL,Funding Successful,The Dilemma of Desire - A Feature Length Documentary
0.2,2.33,2019-04-21,2019-03-07,Web,Ho Chi Minh City,An ethnographic collection of stories living life as an expat in Vietnam & understanding cultural assimilation.,111,"{5: 1, 15: 0, 25: 0, 45: 0, 75: 0}",0,1514,$,3000,0.23,7,3,0,1,0,1,5,1,Khianna Ward,0,1,Viet Nam,Funding Unsuccessful,Wolf & Phoenix Traveling Ethnography
0.0,1.0,2019-04-21,2019-02-20,Fiction,Barcelona,Una novela de suspense y terror sobre un pueblo sombrío y peculiar. Con influencias de literatura y cine clásico con ilustraciones 3D.,134,"{10: 0, 20: 0, 40: 0}",0,1198,€,10000,0.01,1,1,0,1,0,0,4,0,Verónica,1,0,Spain,Cancelled by Creator,"Novela ""Greystone Hill"" con ilustraciones 3D"
1.86,18.94,2019-04-20,2019-03-18,Comic Books,Tampa,"The earth has been destroyed. A new world over run by magic, monsters and mayhem was born. Barbi-Ann the Barbarian chose to fight back!",135,"{10: 3, 15: 1, 20: 5, 25: 4, 50: 0}",0,534,$,5000,6.06,303,16,5,1,0,13,7,0,Jaime Rodriguez,1,0,FL,Funding Unsuccessful,Barbi-Ann the Barbarian
0.0,1.0,2019-04-20,2019-03-06,Publishing,Lexington,I am working on the third book in my recently self published series.  The book title is Eden's Bad Day. It is for ages 4-7,122,{15: 0},0,273,$,500,0.4,2,2,0,1,0,0,1,0,Espaulding,1,0,KY,Funding Unsuccessful,Eden's Bad Day
0.5,343.0,2019-04-20,2019-03-21,Crafts,Mexico,Muñecas Mexicanas Vestidas de Profesiones,41,"{500: 0, 1: 1}",0,1479,MX$,50000,2.06,1029,3,0,1,0,1,2,0,Rocio Grimaldo Quintana,0,1,Mexico,Funding Unsuccessful,Muñecas Lupita`s
147.25,41.5,2019-04-20,2019-03-19,Tabletop Games,Seattle,"A card game that empowers you to speak truly, and hear amazing things from your friends, about topics we’re usually afraid to discuss.",134,"{5: 420, 12: 112, 24: 78, 30: 500, 35: 4, 49: 264, 58: 271, 69: 98, 99: 16, 129: 1, 155: 3, 2: 0}",0,3743,$,9800,2803.72,274765,6621,79,1,4,1767,12,9,Cut.com,31,2,WA,Funding Successful,Truth or Drink: The Card Game
6.14,63.95,2019-04-19,2019-03-20,Art,Adelaide,TTRPG themed hard enamel pins (that glow in the dark!),54,"{10: 11, 15: 23, 25: 13, 29: 26, 43: 8, 45: 10, 56: 4, 65: 5, 70: 2, 75: 6, 80: 2, 85: 1, 100: 4, 110: 1, 120: 0, 125: 5, 150: 4, 175: 2, 200: 2}",0,3149,$,1000,869.7,8697,136,10,1,0,129,21,12,MatteBat,16,0,AU,Funding Successful,RPGG Enamel Pins
3.78,19.0,2019-04-20,2019-04-08,Accessories,Birmingham,April showers bring May flowers with a Pocket Monster surprise! Collect your favorite evolution or all 9 versions of our enamel pins!,133,"{3: 2, 8: 8, 10: 6, 16: 6, 20: 3, 24: 5, 30: 2, 38: 2, 40: 0}",0,384,$,664,100.15,665,35,1,1,0,34,9,5,Laura Hammonds,8,0,AL,Funding Successful,Evolutionary Pocket Monster Floral Hard Enamel Pins
1.5,28.14,2019-04-21,2019-04-06,Tabletop Games,Bretagne,jeu de société,14,"{32: 5, 36: 1, 60: 0, 68: 0}",0,56,€,100,197.0,197,7,1,1,0,6,4,2,dedijeu.fr,34,2,France,Funding Successful,MINE CITY
12.79,45.1,2019-04-21,2019-03-22,Illustration,Madison,A deck of tarot cards featuring your favorite horror authors from sites like Nosleep and artists from around the world.,119,"{1: 0, 2: 0, 6: 4, 10: 3, 20: 7, 25: 11, 28: 52, 35: 4, 40: 62, 65: 20, 100: 7, 131: 9, 250: 0, 300: 0}",0,4751,$,7500,111.85,8389,186,9,1,0,179,14,5,E.Z. Morgan,31,1,WI,Funding Successful,The Sleepless Tarot Deck
11.0,45.48,2019-04-20,2019-03-21,Tabletop Games,Albuquerque,"Custom terrain for Warhammer, 40K, Mordheim, Dungeons & Dragons, more ...",73,"{1: 6, 10: 6, 25: 4, 50: 0, 60: 39}",0,0,$,6000,42.45,2547,56,10,1,3,55,5,9,Dennis Montera,11,1,NM,Funding Unsuccessful,Doc’s 3D Printable Buildings for Tabletop Gaming
0.0,1.0,2019-04-21,2019-02-20,Live Games,Reading,Indoor Speedball and Airsoft Field,34,"{15: 0, 25: 0, 30: 0, 50: 0, 60: 0, 100: 0, 150: 0, 200: 0, 250: 0, 300: 0, 400: 0, 500: 0, 750: 0, 1: 0}",0,922,$,12000,0.02,2,2,0,1,0,0,16,0,Clay Moyer,1,0,PA,Funding Unsuccessful,Rogue Paintball and Airsoft
1.8,35.3,2019-04-20,2019-03-11,Video Games,Chicago,I will be creating an anime-styled open world RPG video game demo with puzzle and platform elements.,100,"{1: 2, 5: 0, 10: 1, 20: 2, 50: 4}",0,6629,$,5000,7.06,353,10,0,1,0,9,5,4,Rodrigo Martinez,1,3,IL,Funding Unsuccessful,The Crystal Chronicles Demo
2.0,38.0,2019-04-20,2019-02-19,Apps,Denver,I am gone..........but still here to help.,42,{50: 2},0,1381,$,15000,1.01,152,4,2,1,0,2,1,0,James Kimbley,0,1,CO,Funding Unsuccessful,If you are watching this.........then I am dead.
5.8,64.08,2019-04-21,2019-03-06,Events,Los Angeles,Anime and Video Game Themed Festival at The Belasco Theater on 4th of July.,75,"{10: 0, 20: 36, 50: 11, 100: 4, 150: 4, 300: 0, 500: 3, 2: 0, 5: 0}",0,1717,$,20000,18.91,3781,59,2,1,11,58,10,2,ANIME Impulse,17,1,CA,Funding Unsuccessful,INSANIME Festival | July 4th 2019
0.21,8.2,2019-04-20,2019-04-01,Digital Art,Tacoma,A collection of hard enamel pins inspired by a bad day at the Ouran High School Host Club!,90,"{8: 3, 9: 0, 15: 0, 17: 0, 22: 0, 26: 0, 30: 0, 34: 0, 37: 0, 42: 0, 45: 0, 50: 0, 52: 0, 58: 0}",0,789,$,240,17.08,41,5,0,1,0,3,14,2,Karlee Bakken,1,0,WA,Funding Unsuccessful,Bad Day at the Host Club - Hard Enamel Pins
6.0,12.75,2019-04-20,2019-03-21,Children's Books,Knoxville,To create a children's book series that aims to teach children with  focus on the sciences which are under represented in schools.,130,{10: 6},0,1286,$,3500,2.91,102,8,0,1,0,6,1,0,josh joyner,1,0,TN,Funding Unsuccessful,The Eliza Explains book series
8.5,129.87,2019-04-21,2019-03-15,Drama,Tallahassee,"This short film is the ""prequel"" to the full-length feature film OVER STABLE and will be used to help raise funds for the longer film.",134,"{1: 9, 10: 12, 25: 10, 50: 6, 100: 22, 250: 8, 500: 1}",0,2270,$,10000,101.3,10130,78,0,1,0,68,8,5,Charles Belvin,2,1,FL,Funding Successful,The Only Decision That Counts
1.56,70.35,2019-04-20,2019-03-21,Illustration,Austin,Sweet Bandori is a zine exhibiting all 25 girls from the franchise BanG Dream with sweets! Extra goods also come with the zine.,127,"{2: 0, 8: 0, 15: 0, 30: 1, 35: 1, 45: 3, 50: 1, 80: 8}",0,609,$,3500,34.17,1196,17,0,1,0,14,9,0,Sweet Bandori,1,0,TX,Funding Unsuccessful,Sweet Bandori Zine
5.71,177.93,2019-04-21,2019-03-22,Product Design,Italia,REVERSO®KNIFE 2.0 by Franco Di Nicola is a modular knife for professional chefs. It improves drastically safety and functionality.,130,"{1: 12, 10: 9, 25: 2, 50: 3, 220: 7, 260: 3, 880: 4}",0,2552,€,7000,106.76,7473,42,10,1,0,40,7,5,Franco Di Nicola,11,4,Italy,Funding Successful,REVERSO®KNIFE 2.0: a safer knife for Chefs - modular design
0.0,7.33,2019-04-20,2019-03-17,Immersive,Nashua,Helping People to Smile at Christmas,36,"{25: 0, 50: 0, 150: 0, 500: 0, 1: 0}",0,2478,$,2500,0.88,22,3,0,1,0,0,5,1,Richard Mohrmann,1,0,NH,Funding Unsuccessful,Santa and Mrs. Claus
7.0,71.38,2019-04-19,2019-03-05,Tabletop Games,Cleveland,"A galactic saga for 1-5 players in under 2 hours.  In this Euro-style game, create player made races and shape unique civilizations!",132,"{10: 5, 79: 33, 222: 4, 315: 0, 500: 0}",0,496,$,35000,13.05,4568,64,21,1,0,42,6,8,Open Door Games LLC,15,1,OH,Cancelled by Creator,Quest For Gaia
44.46,50.58,2019-04-20,2019-03-28,Experimental,Los Angeles,"Macbeth...with morons. Shakespeare's classic play reimagined as a digital series, set in the video game startup world of Silicon Beach.",135,"{5: 165, 25: 222, 35: 59, 50: 49, 65: 13, 75: 29, 100: 35, 250: 3, 500: 2, 2: 1, 7: 0, 10: 0}",1,12070,$,25000,126.24,31561,624,22,1,3,578,13,4,Ashley Clements,17,1,CA,Funding Successful,A Tale Told By an Idiot - Finishing Funds
0.6,14.0,2019-04-21,2019-04-01,Musical,Long Island,Teenagers and young adults with and without disabilities working together to bring the community a theatrical performance like no other,135,"{5: 1, 10: 0, 25: 2, 50: 0, 100: 0}",0,4134,$,3000,1.87,56,4,0,1,0,3,5,0,Jaime,7,1,NY,Funding Unsuccessful,An Inclusive Musical
6.0,67.75,2019-04-20,2019-03-20,Graphic Novels,Louisville,Collecting all 5 extant issues of the Lovecraftian/heavy metal comic book by writer/illustrator Russell Jackson.,112,"{1: 2, 10: 6, 25: 27, 35: 4, 45: 2, 55: 1, 70: 1, 100: 11}",0,2771,$,4000,101.63,4065,60,0,1,0,54,9,16,Russell Jackson,25,0,KY,Funding Successful,"Crawling Chaos, Volume 1"
1.88,53.33,2019-04-21,2019-03-22,Apparel,Raleigh,A line of tee-shirts with pop culture and fandom references.,60,"{1: 1, 5: 0, 15: 0, 20: 3, 35: 9, 50: 0, 100: 2}",0,1756,$,4000,24.0,960,18,1,1,0,15,8,6,visual.destini,1,0,NC,Funding Unsuccessful,visual.destini Tee Shirt Line
0.25,14.25,2019-04-21,2019-04-01,Animation,Milton Keynes,"An animation and live action story about death, failure, vulnerability and a smile.",83,"{1: 1, 10: 0, 20: 0, 30: 0, 50: 1, 100: 0, 3: 0}",0,5336,£,3900,1.46,57,4,0,1,0,2,8,0,Luke JM Rayner,1,1,UK,Funding Unsuccessful,The Smile That Warms My Ever Changing Mind -- Film
0.0,1.0,2019-04-21,2019-04-06,Fiction,Asheville,"Book promotion for self published, indie authors.",49,"{15: 0, 20: 0, 50: 0}",0,966,$,1500,0.13,2,2,0,1,0,0,3,0,Elizabeth Marie,1,0,NC,Funding Unsuccessful,Book Promotion Made Simple and Inexpensive
4.17,63.63,2019-04-21,2019-03-22,Gaming Hardware,Paris,A high accuracy gaming mouse for hardcore gamer. Able to accurately track any movement.,87,"{1: 1, 45: 21, 49: 0, 85: 1, 115: 2, 199: 0}",0,4797,€,4500,38.18,1718,27,4,1,1,25,6,8,LIN Christophe,12,1,France,Funding Unsuccessful,"Dragon Slayer, High accuracy gaming mouse. [FR/ENG]"
1.0,203.33,2019-04-21,2019-03-22,Tabletop Games,Hong Kong,"accient war theme Board game for 2-4 players with outstanding Arts card game. Where you play as a kingdom :develop, exploring, fighting",135,"{10: 0, 200: 4, 240: 0, 270: 0}",0,917,HK$,48000,2.54,1220,6,5,1,0,4,4,0,andyandy1888,14,1,Hong Kong,Cancelled by Kickstarter,Age of the War: kingdoms Conquest – Boardgame
4.29,83.08,2019-04-21,2019-03-22,Product Design,Southfield,"A multipurpose backpack hanger, mobile device holder and so much more!",70,"{5: 4, 29: 18, 32: 2, 35: 10, 38: 3, 50: 4, 53: 0, 57: 8, 60: 1, 65: 3, 68: 0, 78: 4, 81: 2, 100: 1}",0,1785,$,5000,106.34,5317,64,4,1,0,60,14,7,Eric Strebel,3,1,MI,Funding Successful,"""Alfred"" Backpack Hanger"
7.12,85.24,2019-04-21,2019-03-22,Vegan,Pittsburgh,"Bringing gourmet sweet and savory baked goods, gluten-free items, and beverages to Pittsburgh, Pennsylvania.",108,"{5: 4, 15: 14, 30: 16, 45: 4, 60: 1, 75: 2, 100: 10, 200: 6}",0,3513,$,5000,105.7,5285,62,0,1,0,57,8,1,Tyler Czuczman,5,1,PA,Funding Successful,Good Chroma: Pittsburgh's First All Vegan Bakery
0.0,50.67,2019-04-21,2019-03-22,Design,Newnan,A chalkless pool cue tip that actually works,44,"{20: 0, 500: 0, 1: 0}",0,766,$,50000,0.3,152,3,0,1,0,0,3,0,Gerald Griffies,1,1,GA,Funding Unsuccessful,Modern Chalkless Pool Cue Tip
2.0,4.25,2019-04-20,2019-02-19,Crafts,Brisbane,"Attend a class and learn to sew, or just come and sew without needing to own your own sewing machine!",101,{1: 2},0,5811,$,1700,1.0,17,4,0,1,0,2,1,2,Bianca,1,0,AU,Funding Unsuccessful,Machines for community social & sewing Lessons
1.91,13.39,2019-04-21,2019-03-22,Comic Books,West Haven,"Its power is ancient, its goal is climax!",41,"{1: 0, 3: 4, 6: 9, 8: 2, 13: 2, 16: 1, 20: 0, 24: 0, 28: 0, 40: 3}",0,4640,$,1500,20.53,308,23,0,1,0,21,11,2,Good Ideas Comics,1,0,CT,Funding Unsuccessful,The Idol: An Adult Erotic Thriller
4.88,65.39,2019-04-21,2019-02-20,Jewelry,San Francisco,BARE NAKED is a behavioral change program that consists of an automated digital engagement course paired with a jewelry line.,125,"{10: 4, 25: 12, 36: 0, 50: 12, 72: 2, 100: 3, 150: 4, 300: 2}",0,0,$,15000,22.23,3335,51,0,1,0,39,8,1,Shelby,10,1,CA,Funding Unsuccessful,BARE NAKED: Empowering Women to Conquer Insecurities
0.0,1.0,2019-04-21,2019-03-22,Academic,Augsburg,"KVA - Die Akademie für Kommunikation und Vertrieb. Wir helfen da, wo Fachwissen nicht mehr weiter weiß!",103,"{297: 0, 497: 0, 3: 0}",0,1411,€,40000,0.01,2,2,0,1,0,0,3,0,Rainer Abt,0,1,Germany,Funding Unsuccessful,Viel Fachwissen und doch beruflicher Stillstand?
5.67,5.08,2019-04-21,2019-04-02,Conceptual Art,Tampa,Help me decide if I should shave or keep my beard! And settle the question for all - are beards an awesome style or a repulsive trend?,134,"{1: 33, 35: 1, 50: 0, 100: 0}",0,1504,$,100,188.0,188,37,0,1,0,34,6,2,Alex Scott,10,1,FL,Funding Successful,Shave or Save - The beard Dispute!
8.0,42.81,2019-04-21,2019-03-22,Illustration,Sydney,Adorable cat enamel pins for crazy cat ladies.,46,"{4: 5, 13: 5, 14: 29, 26: 5, 28: 5, 36: 10, 39: 5, 42: 12, 52: 4, 56: 8}",0,1439,$,550,692.73,3810,89,0,1,4,88,11,3,Cat Plant Supply,12,0,AU,Funding Successful,Crystal Cats — Enamel Pin Collection
0.14,3.0,2019-04-21,2019-04-18,Small Batch,Halifax,"We create children's party cookies, for every little one with a smile, there is a CookieKid :)",94,"{5: 2, 10: 0, 15: 0, 25: 0, 45: 0, 60: 0, 90: 0, 100: 0, 199: 0}",0,2118,$,300,4.0,12,4,0,1,0,2,14,0,Raph R,10,1,Canada,Funding Unsuccessful,CookieKid's : Kid's Party Cookies
1.25,119.92,2019-04-21,2019-04-01,Product Design,Paris,"Watch Dials made from 100% Natural Gemstone such as Howlite, Malachite, Lapis Lazuli, Australian Opal, with unique veins",120,"{10: 0, 89: 2, 99: 1, 115: 3, 135: 2, 190: 1, 215: 1, 255: 0}",0,7427,€,10000,14.39,1439,12,0,1,0,10,8,1,CRESTICAL,53,1,France,Funding Unsuccessful,Gemstone Dial Couple Watches for both Men and Women
4.44,191.64,2019-04-20,2019-03-21,Comics,St. Louis,"C4 Magazine is an eclectic publication focused on Conventions, Cosplay, Collectibles, and Culture. Built for fans, by fans!",123,"{1: 1, 5: 7, 10: 19, 20: 3, 25: 2, 30: 1, 35: 21, 60: 4, 70: 5, 80: 0, 100: 3, 120: 4, 550: 1}",0,4098,$,20000,73.78,14756,77,2,1,0,71,16,1,Rachael Havey,16,1,MO,Funding Unsuccessful,C4 Magazine
6.33,18.32,2019-04-21,2019-03-22,Accessories,Rennes,Alice in wonderland theme Enamel pins collection,48,"{10: 12, 21: 1, 35: 6}",0,1587,€,300,134.33,403,22,1,1,0,19,3,7,LemonPieShop,10,0,France,Funding Successful,Alice Tea Party Pins
0.67,52.75,2019-04-21,2019-02-20,Film & Video,Kansas City,"A feature film entitled ""Finding Tessa"" about a young girl and her siblings trying to stay together while searching for their dad",129,"{100: 2, 200: 0, 500: 0}",0,481,$,50000,0.42,211,4,0,1,0,2,3,0,eric willis,0,1,MO,Funding Unsuccessful,Finding Tessa
11.21,66.15,2019-04-21,2019-03-22,Wearables,New York,"Light up the night with the world's most advanced flower crown. Custom colors, app control, sound & motion reactivity, rechargeable.",132,"{5: 6, 10: 4, 20: 29, 50: 50, 55: 20, 60: 20, 65: 8, 125: 10, 150: 1, 180: 6, 350: 3, 1: 0}",0,3118,$,10000,116.43,11643,176,6,1,0,157,14,1,Hart Welles,23,2,NY,Funding Successful,Bluum - Music and Dance Reactive LED Flower Crown
0.5,41.17,2019-04-21,2019-02-20,Product Design,Seattle,We are looking to have our trippy bear logo made in to awesome enamel pins as well as getting 2 different stickers(glow & holo) made!,133,"{5: 0, 10: 2, 20: 0, 30: 0, 35: 0, 40: 1, 60: 1}",0,1273,$,600,41.17,247,6,0,1,0,4,8,1,Shaydi Hansbrough,1,0,WA,Funding Unsuccessful,Pins and Stickers: For the magical and weird alike!
38.56,24.8,2019-04-21,2019-03-19,Product Design,Toulouse,The best minimalist reversible and stretchable wallet that changes color in a snap.,83,"{12: 20, 14: 25, 17: 202, 28: 15, 32: 59, 45: 16, 60: 4, 85: 4, 125: 2}",0,1400,€,1000,867.9,8679,350,33,1,0,347,9,3,HAK,30,1,France,Funding Successful,HAK 360 - Reversible . Stretchable . Minimalist Wallet
4.38,51.51,2019-04-21,2019-03-22,Shorts,Paris,"Golem est un film sur un réalisateur qui, malgré sa folie naissante, essaye de faire son film d’horreur rêvé mais celui-ci devient réel",135,"{5: 3, 10: 10, 20: 8, 30: 2, 50: 7, 70: 3, 100: 2, 250: 0}",1,8864,€,2625,104.0,2730,53,1,1,0,35,8,0,Thevenin Nicolas,12,0,France,Funding Successful,Golem
2.62,104.84,2019-04-21,2019-02-20,Live Games,Frederick,An interactive LARP event set in a low-magic fantasy setting where the players affect the world as much as the world affects them.,130,"{1: 2, 5: 2, 20: 2, 25: 0, 100: 1, 120: 6, 200: 8}",0,4811,$,7000,37.44,2621,25,0,1,7,21,8,5,Kylene Roberts,10,1,MD,Funding Unsuccessful,Flight of Corvus- A LARP event in the Catoctin Mountains.
0.91,38.0,2019-04-21,2019-03-19,Product Design,San Francisco,Your #1 lug nut and lug hole cleaning tool,42,"{5: 0, 10: 0, 20: 5, 29: 1, 50: 3, 100: 1, 250: 0, 500: 0, 1: 0, 3: 0, 6: 0}",0,2156,$,12000,4.12,494,13,0,1,0,10,11,0,Joseph Rodriguez,6,1,CA,Funding Unsuccessful,Lug Buddy - Easiest & Fastest Way to Clean your Lug Nuts
1.5,42.9,2019-04-21,2019-03-15,Accessories,Los Angeles,"These pouches are made by hand in ITALY in small qualities. The affordable luxurious wallets - thin and durable, functional & stylish.",134,"{15: 5, 49: 3, 79: 0, 98: 1}",0,3528,$,1000,42.9,429,10,5,1,0,9,6,0,SC Louis,17,1,CA,Cancelled by Creator,$15 & $49 -ITALIAN MADE POUCHES AND OTHER ACCESSORIES
5.91,757.56,2019-04-21,2019-03-19,Apparel,Stockholm,"Simply better Tees. Sustainable style in different materials for all seasons, with prints and without, for women, and soon for men too.",135,"{30: 6, 375: 22, 400: 10, 700: 17, 1: 10}",0,3919,kr,50000,103.03,51514,68,0,1,0,65,11,0,Catarina Midby,14,1,Sweden,Funding Successful,"MIDBY - premium quality T-shirts, made responsibly"
7.29,98.04,2019-04-19,2019-03-15,Narrative Film,Toronto,The Middle is a split screen short film which follows Maggie as she moves from a small town in Nova Scotia to big city Toronto.,127,"{10: 11, 25: 16, 50: 14, 100: 8, 200: 2, 500: 0, 1: 0}",0,7716,$,10000,101.96,10196,104,4,1,0,51,7,4,Hanna Jovin,21,1,Canada,Funding Successful,The Middle Short Film
1.18,25.35,2019-04-21,2019-03-07,Art,Austin,Enamel Pin Set,14,"{8: 2, 10: 3, 15: 3, 20: 1, 23: 2, 30: 0, 35: 0, 40: 0, 50: 2}",0,1859,$,400,107.75,431,17,0,1,4,13,11,4,April Fox,6,0,TX,Funding Successful,Cygnus Almaki's Menagerie of Extraordinary Extraterrestrials
0.2,8.0,2019-04-21,2019-03-12,Fiction,Madrid,"Estoy buscando un poco de ayuda financiera y visibilidad para la publicación de este libro.
(Leer descripción para más información)",131,"{3: 0, 5: 0, 10: 0, 15: 1, 20: 0}",0,575,€,10000,0.16,16,2,0,1,0,1,5,0,Rafa Canosa Vallejo,1,0,Spain,Funding Unsuccessful,Libro de Fantasía Ambientado en el Japon Feudal
5.0,51.59,2019-04-21,2019-03-22,Drinks,Toronto,"COCONUT HYDRATION PLUS is the World's Purest Coconut + Superfoods Powdered Drinks; Zero Chemicals, Added Sugar & Lab Created Additives",134,"{20: 7, 50: 16, 180: 1, 340: 1, 1: 0}",0,1918,$,2000,74.8,1496,29,1,1,0,25,5,0,Mike Ward,11,1,Canada,Funding Unsuccessful,A Revolution in ALL-NATURAL Hydration Superfood Drinks
1.75,28.18,2019-04-21,2019-03-22,Places,Newcastle upon Tyne,"Twenty Years - A landscape & travel photographer's life celebrated through a retrospective softcover, hardcover and digital book.",129,"{5: 0, 8: 8, 10: 1, 12: 4, 13: 7, 40: 0, 75: 1, 125: 0, 195: 0}",0,9513,£,250,248.0,620,22,2,1,0,21,12,20,Jason Friend,19,0,UK,Funding Successful,Twenty Years - Landscape & Travel Photography Retrospective
1.0,76.2,2019-04-21,2019-03-22,Technology,London,Meet IVY ! The smart and practical backpack that make you stand out of the crowd .Yes its waterproof too .,106,"{1: 0, 90: 2, 100: 2, 800: 0}",0,0,£,1000,38.1,381,5,0,1,0,4,4,1,IVY,25,1,UK,Funding Unsuccessful,IVY: Smart backpack
2.83,57.5,2019-04-20,2019-03-21,Indie Rock,San Clemente,Sheree would love to fully record and produce one of her original songs for you.,80,"{5: 6, 20: 6, 100: 3, 250: 2, 500: 0, 1: 0}",0,946,$,1500,107.33,1610,28,2,1,0,17,6,0,Sheree's Song Production,1,0,CA,Funding Successful,SHEREE'S SONG PRODUCTION
